Qoil,Qwater,Qgas,BHP,WHP,WHT,Tsep,Psep,Choke_in
1747.3,1164.9,9.61,4915.5,2724.58,140.04,84.22,500,0.54
1333.5,2000.3,7.33,4930.71,2498.78,147.93,91.58,500,0.54
775.1,3100.3,4.26,4997.99,2102.32,155.49,100.31,500,0.54
2361.7,0,12.99,5011.53,2990.54,127.87,74.65,600,0.54
2078.7,519.7,11.43,4930.3,2852.36,133.83,78.68,600,0.54
1747.3,1164.9,9.61,4915.5,2724.58,140.04,84.22,600,0.54
1333.5,2000.3,7.33,4930.71,2498.78,147.93,91.58,600,0.54
775.1,3100.3,4.26,4997.99,2102.32,155.49,100.31,600,0.54
3184.7,0,17.52,4791.79,2495.59,142.21,86.09,100,0.7
2771.9,693,15.25,4691.8,2371.97,147.46,91.14,100,0.7
2332.1,1554.7,12.83,4674.36,2270.03,153.61,98.08,100,0.7
1777.1,2665.7,9.77,4699.93,2100.99,160.57,106.57,100,0.7
1033.4,4133.7,5.68,4794.18,1762.76,167.78,116.44,100,0.7
3184.7,0,17.52,4791.79,2495.59,142.21,86.09,200,0.7
2771.9,693,15.25,4691.8,2371.97,147.46,91.14,200,0.7
2332.1,1554.7,12.83,4674.36,2270.03,153.61,98.08,200,0.7
1777.1,2665.7,9.77,4699.93,2100.99,160.57,106.57,200,0.7
1033.4,4133.7,5.68,4794.18,1762.75,167.78,116.44,200,0.7
3184.7,0,17.52,4791.8,2495.59,142.21,86.09,300,0.7
2771.9,693,15.25,4691.8,2371.97,147.46,91.14,300,0.7
2332.1,1554.7,12.83,4674.36,2270.03,153.61,98.08,300,0.7
1777.1,2665.7,9.77,4699.93,2100.99,160.57,106.57,300,0.7
1033.4,4133.7,5.68,4794.18,1762.75,167.78,116.44,300,0.7
3184.7,0,17.52,4791.79,2495.59,142.21,86.09,400,0.7
2771.9,693,15.25,4691.8,2371.97,147.46,91.14,400,0.7
2332.1,1554.7,12.83,4674.36,2270.03,153.61,98.08,400,0.7
1777.1,2665.7,9.77,4699.93,2100.99,160.57,106.57,400,0.7
1033.4,4133.7,5.68,4794.18,1762.75,167.78,116.44,400,0.7
3184.7,0,17.52,4791.8,2495.59,142.21,86.09,500,0.7
2771.9,693,15.25,4691.8,2371.97,147.46,91.14,500,0.7
2332.1,1554.7,12.83,4674.36,2270.03,153.61,98.08,500,0.7
1777.1,2665.7,9.77,4699.93,2100.99,160.57,106.57,500,0.7
1033.4,4133.7,5.68,4794.18,1762.75,167.78,116.44,500,0.7
3184.7,0,17.52,4791.79,2495.59,142.21,86.09,600,0.7
2771.9,693,15.25,4691.8,2371.97,147.46,91.14,600,0.7
2332.1,1554.7,12.83,4674.36,2270.03,153.61,98.08,600,0.7
1777.1,2665.7,9.77,4699.93,2100.99,160.57,106.57,600,0.7
1033.4,4133.7,5.68,4794.18,1762.75,167.78,116.44,600,0.7
3866.5,0,21.27,4602.51,2011.02,151.22,95.35,100,0.9
3345.4,836.4,18.4,4488.01,1902.76,156.11,100.85,100,0.9
2813.5,1875.7,15.47,4470.03,1817.75,161.85,108.28,100,0.9
2147.8,3221.7,11.81,4503.47,1681.28,168.33,117.28,100,0.9
1257.7,5030.9,6.92,4615.57,1409.61,175.11,127.62,100,0.9
3866.5,0,21.27,4602.51,2011.02,151.22,95.35,200,0.9
3345.4,836.4,18.4,4488.01,1902.76,156.11,100.85,200,0.9
2813.5,1875.7,15.47,4470.03,1817.75,161.85,108.28,200,0.9
2147.8,3221.7,11.81,4503.46,1681.28,168.33,117.28,200,0.9
1257.7,5030.9,6.92,4615.57,1409.61,175.11,127.62,200,0.9
3866.5,0,21.27,4602.51,2011.02,151.22,95.35,300,0.9
3345.4,836.4,18.4,4488.01,1902.76,156.11,100.85,300,0.9
2813.5,1875.7,15.47,4470.03,1817.75,161.85,108.28,300,0.9
2147.8,3221.7,11.81,4503.46,1681.28,168.33,117.28,300,0.9
1257.7,5030.9,6.92,4615.57,1409.61,175.11,127.62,300,0.9
3866.5,0,21.27,4602.51,2011.02,151.22,95.35,400,0.9
3345.4,836.4,18.4,4488.01,1902.76,156.11,100.85,400,0.9
2813.5,1875.7,15.47,4470.03,1817.75,161.85,108.28,400,0.9
2147.8,3221.7,11.81,4503.46,1681.28,168.33,117.28,400,0.9
1257.7,5030.9,6.92,4615.57,1409.61,175.11,127.62,400,0.9
3866.5,0,21.27,4602.51,2011.02,151.22,95.35,500,0.9
3345.4,836.4,18.4,4488.01,1902.76,156.11,100.85,500,0.9
2813.5,1875.7,15.47,4470.03,1817.75,161.85,108.28,500,0.9
2147.8,3221.7,11.81,4503.47,1681.28,168.33,117.28,500,0.9
1257.7,5030.9,6.92,4615.57,1409.61,175.11,127.62,500,0.9
3866.5,0,21.27,4602.51,2011.02,151.22,95.35,600,0.9
3345.4,836.4,18.4,4488.01,1902.76,156.11,100.85,600,0.9
2813.5,1875.7,15.47,4470.03,1817.75,161.85,108.28,600,0.9
2147.8,3221.7,11.81,4503.47,1681.28,168.33,117.28,600,0.9
1257.7,5030.9,6.92,4615.57,1409.61,175.11,127.62,600,0.9
4321,0,23.77,4473.33,1648.53,156.39,101.25,100,1.16
3722.7,930.7,20.48,4348.59,1549.5,160.52,106.54,100,1.16
3135.7,2090.5,17.25,4330.29,1471.9,166.39,114.47,100,1.16
2400.7,3601.1,13.2,4367.45,1354.01,172.66,123.74,100,1.16
1412.1,5648.2,7.77,4491.79,1124.75,179.12,134.17,100,1.16
4321,0,23.77,4473.33,1648.53,156.39,101.25,200,1.16
3722.7,930.7,20.48,4348.59,1549.5,160.52,106.54,200,1.16
3135.7,2090.5,17.25,4330.29,1471.9,166.39,114.47,200,1.16
2400.7,3601.1,13.2,4367.45,1354.01,172.66,123.74,200,1.16
1412.1,5648.2,7.77,4491.79,1124.75,179.12,134.17,200,1.16
4321,0,23.77,4473.33,1648.53,156.39,101.25,300,1.16
3722.7,930.7,20.48,4348.59,1549.5,160.52,106.54,300,1.16
3135.7,2090.5,17.25,4330.29,1471.9,166.39,114.47,300,1.16
2400.7,3601.1,13.2,4367.45,1354.01,172.66,123.74,300,1.16
1412.1,5648.2,7.77,4491.79,1124.75,179.12,134.17,300,1.16
4321,0,23.77,4473.33,1648.53,156.39,101.25,400,1.16
3722.7,930.7,20.48,4348.59,1549.5,160.52,106.54,400,1.16
3135.7,2090.5,17.25,4330.29,1471.9,166.39,114.47,400,1.16
2400.7,3601.1,13.2,4367.45,1354.01,172.66,123.74,400,1.16
1412.1,5648.2,7.77,4491.79,1124.75,179.12,134.17,400,1.16
4321,0,23.77,4473.33,1648.53,156.39,101.25,500,1.16
3722.7,930.7,20.48,4348.59,1549.5,160.52,106.54,500,1.16
3135.7,2090.5,17.25,4330.29,1471.91,166.39,114.47,500,1.16
2400.7,3601.1,13.2,4367.45,1354.01,172.66,123.74,500,1.16
1410,5639.8,7.76,4493.48,1129.12,179.07,134.09,500,1.16
4321,0,23.77,4473.33,1648.53,156.39,101.25,600,1.16
3722.5,930.6,20.47,4348.67,1549.71,160.52,106.54,600,1.16
3135.6,2090.4,17.25,4330.33,1472.01,166.39,114.47,600,1.16
2398.8,3598.2,13.19,4368.47,1356.75,172.63,123.7,600,1.16
1398.2,5592.7,7.69,4502.96,1151.31,178.8,133.63,600,1.16
4560.3,0,25.08,4403,1437.05,158.63,104.1,100,1.5
3930.9,982.7,21.62,4271.55,1342.59,162.93,109.67,100,1.5
3311.4,2207.6,18.21,4252.59,1265.55,168.51,117.54,100,1.5
2539.5,3809.3,13.97,4291.68,1154.77,174.65,126.89,100,1.5
1497.6,5990.5,8.24,4422.9,949.17,181.1,137.52,100,1.5
4560.3,0,25.08,4403,1437.05,158.63,104.1,200,1.5
3930.9,982.7,21.62,4271.55,1342.59,162.93,109.67,200,1.5
3311.4,2207.6,18.21,4252.59,1265.55,168.51,117.54,200,1.5
2539.5,3809.3,13.97,4291.68,1154.77,174.65,126.89,200,1.5
1497.6,5990.5,8.24,4422.9,949.17,181.1,137.52,200,1.5
4560.3,0,25.08,4403,1437.05,158.63,104.1,300,1.5
3930.9,982.7,21.62,4271.55,1342.59,162.93,109.67,300,1.5
3311.4,2207.6,18.21,4252.59,1265.55,168.51,117.54,300,1.5
2539.5,3809.3,13.97,4291.68,1154.77,174.65,126.89,300,1.5
1497.4,5989.5,8.24,4423.08,949.68,181.1,137.51,300,1.5
4560.3,0,25.08,4403,1437.05,158.63,104.1,400,1.5
3930.5,982.6,21.62,4271.71,1343.03,162.93,109.66,400,1.5
3310.6,2207,18.21,4252.94,1266.49,168.5,117.53,400,1.5
2537.3,3805.9,13.96,4292.89,1158.13,174.62,126.84,400,1.5
1489,5955.9,8.19,4429.85,968.38,180.9,137.18,400,1.5
4555,0,25.05,4404.57,1441.76,158.58,104.04,500,1.5
3923.4,980.8,21.58,4274.33,1350.12,162.84,109.56,500,1.5
3300.5,2200.4,18.15,4257.38,1278.42,168.38,117.35,500,1.5
2524.6,3786.8,13.89,4299.85,1177.74,174.43,126.55,500,1.5
1471.6,5886.6,8.09,4443.81,1002.81,180.5,136.51,500,1.5
4536.8,0,24.95,4409.91,1458,158.41,103.82,600,1.5
3902.3,975.6,21.46,4282.14,1371.37,162.6,109.24,600,1.5
3279.5,2186.3,18.04,4266.71,1303.5,168.12,116.98,600,1.5
2501.7,3752.5,13.76,4312.34,1209.29,174.11,126.03,600,1.5
1450.8,5803.1,7.98,4460.62,1047.79,180.02,135.69,600,1.5
4666.5,0,25.67,4371.79,1339.87,159.62,105.37,100,1.94
4023.9,1006,22.13,4237.13,1246.92,164.01,111.07,100,1.94
3389.7,2259.8,18.64,4217.95,1170.33,169.45,118.91,100,1.94
2601.1,3901.7,14.31,4258.05,1061.91,175.53,128.29,100,1.94
1537.5,6149.9,8.46,4390.61,866.97,181.92,138.94,100,1.94
4666.5,0,25.67,4371.79,1339.87,159.62,105.37,200,1.94
4023.9,1006,22.13,4237.13,1246.92,164.01,111.07,200,1.94
3389.7,2259.8,18.64,4217.95,1170.33,169.45,118.91,200,1.94
2601.1,3901.6,14.31,4258.07,1061.95,175.53,128.29,200,1.94
1536.3,6145.4,8.45,4391.54,868.54,181.9,138.9,200,1.94
4664.7,0,25.66,4372.34,1341.55,159.6,105.35,300,1.94
4021.5,1005.4,22.12,4238.03,1249.44,163.98,111.03,300,1.94
3386,2257.4,18.62,4219.56,1174.74,169.4,118.85,300,1.94
2595.4,3893.2,14.28,4261.15,1070.97,175.45,128.16,300,1.94
1526.1,6104.5,8.39,4399.84,888.18,181.7,138.55,300,1.94
4652.1,0,25.59,4376.03,1353.06,159.48,105.2,400,1.94
4006.9,1001.7,22.04,4243.43,1264.56,163.81,110.81,400,1.94
3371.2,2247.5,18.54,4226.1,1192.81,169.23,118.59,400,1.94
2580.6,3870.9,14.19,4269.24,1093.64,175.24,127.82,400,1.94
1512.1,6048.4,8.32,4411.21,921.04,181.43,138.07,400,1.94
4629.6,0,25.46,4382.64,1373.63,159.27,104.93,500,1.94
3984.2,996,21.91,4251.84,1287.99,163.55,110.47,500,1.94
3349.1,2232.7,18.42,4235.9,1219.75,168.96,118.2,500,1.94
2559.1,3838.7,14.08,4280.99,1124.9,174.93,127.33,500,1.94
1491.4,5965.5,8.2,4427.92,962.89,180.96,137.28,500,1.94
4600.1,0,25.3,4391.33,1400.55,159,104.58,600,1.94
3954.6,988.7,21.75,4262.77,1318.22,163.21,110.03,600,1.94
3321.5,2214.3,18.27,4248.12,1253.08,168.63,117.72,600,1.94
2533.4,3800.1,13.93,4295.01,1163.78,174.56,126.75,600,1.94
1466.9,5867.8,8.07,4447.59,1012.14,180.39,136.32,600,1.94
4707.9,0,25.89,4359.62,1301.35,160,105.86,100,2.5
4057.5,1014.4,22.32,4224.17,1209.97,164.32,111.51,100,2.5
3419.5,2279.7,18.81,4204.76,1133.49,169.81,119.43,100,2.5
2625.3,3937.9,14.44,4244.87,1026.73,175.88,128.83,100,2.5
1551.1,6204.2,8.53,4379.6,834.52,182.18,139.4,100,2.5
4705.9,0,25.88,4360.21,1303.19,159.99,105.84,200,2.5
4055.1,1013.8,22.3,4225.13,1212.72,164.3,111.48,200,2.5
3416.3,2277.5,18.79,4206.16,1137.38,169.77,119.38,200,2.5
2621.3,3932,14.42,4247.04,1032.58,175.82,128.74,200,2.5
1545.7,6182.8,8.5,4383.95,847.36,182.08,139.21,200,2.5
4694.1,0,25.82,4363.68,1314.11,159.88,105.7,300,2.5
4043.8,1011,22.24,4229.48,1225.13,164.2,111.33,300,2.5
3404.7,2269.8,18.73,4211.31,1151.78,169.63,119.17,300,2.5
2610.2,3915.3,14.36,4253.11,1050.43,175.66,128.49,300,2.5
1535,6140.2,8.44,4392.59,872.67,181.87,138.85,300,2.5
4675.1,0,25.71,4369.28,1331.75,159.7,105.47,400,2.5
4025.9,1006.5,22.14,4236.39,1244.84,164.03,111.1,400,2.5
3386.7,2257.8,18.63,4219.25,1173.82,169.41,118.86,400,2.5
2592.2,3888.3,14.26,4262.91,1076.05,175.4,128.08,400,2.5
1518.3,6073.3,8.35,4406.16,906.48,181.55,138.28,400,2.5
4650.3,0,25.58,4376.56,1354.57,159.47,105.18,500,2.5
4001.3,1000.3,22.01,4245.51,1270.37,163.75,110.73,500,2.5
3363.4,2242.2,18.5,4229.58,1202.34,169.13,118.45,500,2.5
2570.7,3856.1,14.14,4274.65,1109.2,175.1,127.6,500,2.5
1497.3,5989.3,8.24,4423.13,949.42,181.1,137.51,500,2.5
4619.4,0,25.41,4385.64,1382.83,159.18,104.81,600,2.5
3970.9,992.7,21.84,4256.74,1301.54,163.39,110.27,600,2.5
3334.6,2223,18.34,4242.33,1237.25,168.78,117.95,600,2.5
2543.1,3814.6,13.99,4289.75,1148.77,174.7,126.97,600,2.5
1474.4,5897.6,8.11,4441.59,1000.72,180.56,136.61,600,2.5
